hotelid,zone,mgrgroup,gdlat,gdlon,isstraightconnect,star
2730189,12377,0,31.12299919,120.6591263,F,0
2730189,12377,0,NULL,NULL,F,0
2730262,12377,0,NULL,NULL,F,0
2730262,12377,0,31.11676407,120.6564331,F,0
2730354,12377,0,NULL,NULL,F,0
2730354,12377,0,31.11604118,120.6567078,F,0
2730445,12377,0,NULL,NULL,F,0
2730445,12377,0,31.11692238,120.6573029,F,0
2730462,12377,0,NULL,NULL,F,0
2730462,12377,0,31.11659241,120.6563187,F,0
2730507,12377,0,31.12156105,120.6575394,F,0
2730507,12377,0,NULL,NULL,F,0
2730542,12377,0,NULL,NULL,F,0
2730542,12377,0,31.12308502,120.6563797,F,0
2730586,12377,0,NULL,NULL,F,0
2730586,12377,0,31.12330246,120.6565781,F,0
2730613,12377,0,31.12331772,120.6575623,F,0
2730613,12377,0,NULL,NULL,F,0
2730680,12377,0,NULL,NULL,F,0
2730680,12377,0,31.12934685,120.6560211,F,0
2730752,12377,0,NULL,NULL,F,0
2730752,12377,0,31.18262672,120.6541977,F,0
2730752,12377,0,NULL,NULL,T,0
2730817,12378,0,31.15652657,120.718338,F,0
2730817,12378,0,NULL,NULL,T,0
2730817,12378,0,NULL,NULL,F,0
2731320,864,0,NULL,NULL,T,2
2731320,864,0,31.26213264,120.511528,F,2
2731320,864,0,NULL,NULL,F,2
2731813,12377,0,NULL,NULL,F,0
2731813,12377,0,31.1158886,120.6554642,F,0
2732176,656,0,31.15660286,120.3328552,F,2
2732176,656,0,NULL,NULL,T,2
2732176,656,0,NULL,NULL,F,2
2732606,656,0,31.07488251,120.2762299,F,2
2732606,656,0,NULL,NULL,T,2
2732606,656,0,NULL,NULL,F,2
2733491,656,0,31.1397934,120.26194,F,2
2733491,656,0,NULL,NULL,T,2
2733491,656,0,NULL,NULL,F,2
2748059,12377,0,NULL,NULL,F,0
2748059,12377,0,31.12268066,120.6572342,F,0
2748404,12377,0,31.12212181,120.6568604,F,0
2748404,12377,0,NULL,NULL,F,0
2748463,12377,0,31.11516953,120.6560898,F,0
2748463,12377,0,NULL,NULL,F,0
2751234,12377,0,31.12197304,120.6572723,F,0
2751234,12377,0,NULL,NULL,F,0
2752677,12377,0,31.11463928,120.6563263,F,0
2752677,12377,0,NULL,NULL,F,0
2752779,12377,0,NULL,NULL,F,0
2752779,12377,0,31.11307144,120.6572113,F,0
2752925,12377,0,NULL,NULL,F,0
2752925,12377,0,31.11375237,120.6575851,F,0
2753354,12377,0,NULL,NULL,F,0
2753354,12377,0,31.11513901,120.6564331,F,0
2754126,12377,0,NULL,NULL,F,0
2754126,12377,0,31.11368752,120.6586838,F,0
2754237,12377,0,31.11744881,120.6564255,F,0
2754237,12377,0,NULL,NULL,F,0
2776082,1060,0,NULL,NULL,T,2
2776082,1060,0,NULL,NULL,F,2
2776082,1060,0,31.32155037,120.7197342,F,2
2777379,208,0,NULL,NULL,F,2
2777379,208,0,31.33867455,120.6158981,F,2
2778475,-1,0,31.0467701,120.7818375,F,0
2778475,-1,0,NULL,NULL,F,0
2778500,-1,0,NULL,NULL,F,0
2778500,-1,0,31.05249786,120.7871628,F,0
2778525,-1,0,31.09423828,120.7820816,F,0
2778525,-1,0,NULL,NULL,F,0
2778525,-1,0,NULL,NULL,T,0
2778580,-1,0,31.05446434,120.7811813,F,0
2778580,-1,0,NULL,NULL,F,0
2778608,-1,0,31.0466404,120.7816315,F,0
2778608,-1,0,NULL,NULL,T,0
2778608,-1,0,NULL,NULL,F,0
2778631,-1,0,31.05498505,120.7878036,F,0
2778631,-1,0,NULL,NULL,F,0
2778696,12378,0,NULL,NULL,F,0
2778696,12378,0,31.16726112,120.7036285,F,0
2778728,-1,0,NULL,NULL,T,0
2778728,-1,0,31.04533958,120.7810516,F,0
2778728,-1,0,NULL,NULL,F,0
2778759,12378,0,31.16713715,120.7045593,F,0
2778759,12378,0,NULL,NULL,F,0
2778771,12378,0,NULL,NULL,F,0
2778771,12378,0,31.16725731,120.7041473,F,0
2778809,12378,0,31.1672802,120.7032776,F,0
2778809,12378,0,NULL,NULL,F,0
2778917,12378,0,NULL,NULL,F,0
2778917,12378,0,31.16753769,120.7037888,F,0
2779055,864,0,NULL,NULL,T,2
2779055,864,0,NULL,NULL,F,2
2779055,864,0,31.28237534,120.5195007,F,2
2779087,12378,0,NULL,NULL,F,0
2779087,12378,0,31.16727638,120.7038879,F,0
2779148,211,0,NULL,NULL,F,2
2779148,211,0,31.30573082,120.6218948,F,2
2779162,211,0,NULL,NULL,F,2
2779162,211,0,31.3050251,120.6173325,F,2
2779682,-1,0,NULL,NULL,F,0
2779682,-1,0,31.07402992,120.6739807,F,0
2779764,12376,0,NULL,NULL,T,0
2779764,12376,0,31.21330261,120.5868378,F,0
2779764,12376,0,NULL,NULL,F,0
2779787,12375,0,31.26837921,120.6389618,F,0
2779787,12375,0,NULL,NULL,F,0
2779923,656,0,31.30317879,120.4331436,F,4
2779923,656,0,NULL,NULL,F,4
2779923,656,0,NULL,NULL,T,4
2779986,12378,0,31.16708755,120.7034836,F,0
2779986,12378,0,NULL,NULL,F,0
2780079,12377,0,31.18714905,120.6520844,F,0
2780079,12377,0,NULL,NULL,F,0
2780116,12377,0,NULL,NULL,F,0
2780116,12377,0,31.18732834,120.652916,F,0
2780156,12377,0,NULL,NULL,T,0
2780156,12377,0,31.18817329,120.6544113,F,0
2780156,12377,0,NULL,NULL,F,0
2780601,12378,0,NULL,NULL,F,0
2780601,12378,0,31.1673851,120.7034302,F,0
2781095,12378,0,NULL,NULL,F,0
2781095,12378,0,31.16560364,120.7079391,F,0
2781103,12378,0,31.16712379,120.7044678,F,0
2781103,12378,0,NULL,NULL,F,0
2781324,-1,162,NULL,NULL,F,3
2781324,-1,162,30.90438652,120.6421585,F,3
2781324,-1,162,NULL,NULL,T,3
2781480,12377,0,31.1877346,120.6531601,F,0
2781480,12377,0,NULL,NULL,F,0
2781480,12377,0,NULL,NULL,T,0
2781520,12377,0,NULL,NULL,T,0
2781520,12377,0,NULL,NULL,F,0
2781520,12377,0,31.18771935,120.6491623,F,0
2781575,12377,0,31.18773842,120.6517105,F,0
2781575,12377,0,NULL,NULL,F,0
2781624,12377,0,31.16646957,120.6655579,F,0
2781624,12377,0,NULL,NULL,F,0
2781641,-1,0,NULL,NULL,F,0
2781641,-1,0,31.0927906,120.7785645,F,0
2781662,12377,0,NULL,NULL,F,0
2781662,12377,0,NULL,NULL,T,0
2781662,12377,0,31.1667366,120.6665878,F,0
2781837,12377,0,NULL,NULL,F,0
2781837,12377,0,31.18738365,120.6525116,F,0
2781885,12377,0,31.18780708,120.6501083,F,0
2781885,12377,0,NULL,NULL,F,0
2781954,12377,0,NULL,NULL,F,0
2781954,12377,0,31.16542816,120.667305,F,0
2781984,12377,0,NULL,NULL,T,0
2781984,12377,0,31.16689682,120.6653976,F,0
2781984,12377,0,NULL,NULL,F,0
2781999,-1,0,31.07045174,120.604248,F,0
2781999,-1,0,NULL,NULL,T,0
2781999,-1,0,NULL,NULL,F,0
2782046,12377,0,NULL,NULL,F,0
2782046,12377,0,31.16643333,120.6655502,F,0
2782061,-1,0,NULL,NULL,F,0
2782061,-1,0,NULL,NULL,T,0
2782061,-1,0,31.05450439,120.7789383,F,0
2782063,-1,0,31.07421875,120.6715393,F,0
2782063,-1,0,NULL,NULL,F,0
2782111,-1,0,NULL,NULL,F,0
2782111,-1,0,31.06682014,120.6047211,F,0
2782126,12378,0,NULL,NULL,F,0
2782126,12378,0,31.15481186,120.7267456,F,0
2782126,12378,0,NULL,NULL,T,0
2782223,-1,0,NULL,NULL,F,0
2782223,-1,0,31.15262222,120.7676773,F,0
2782603,12378,0,31.15444565,120.7259369,F,0
2782603,12378,0,NULL,NULL,F,0
2782603,12378,0,NULL,NULL,T,0
2782622,210,0,31.2838726,120.5600662,F,0
2782622,210,0,NULL,NULL,F,0
2784169,1060,0,31.29926109,120.7183914,F,2
2784169,1060,0,NULL,NULL,F,2
2808272,865,0,NULL,NULL,F,0
2808272,865,0,NULL,NULL,T,0
2808272,865,0,31.37448311,120.6178513,F,0
2809485,208,0,NULL,NULL,T,2
2809485,208,0,31.33081436,120.6281891,F,2
2809485,208,0,NULL,NULL,F,2
2809920,-1,0,NULL,NULL,T,2
2809920,-1,0,NULL,NULL,F,2
2809920,-1,0,31.49100494,120.6375275,F,2
2810183,12378,0,31.16595268,120.7032318,F,0
2810183,12378,0,NULL,NULL,F,0
2810237,-1,0,NULL,NULL,F,0
2810237,-1,0,31.06557274,120.6007233,F,0
2810285,656,0,NULL,NULL,T,0
2810285,656,0,NULL,NULL,F,0
2810285,656,0,31.06518173,120.2948456,F,0
2811340,12378,0,31.15858269,120.7217026,F,0
2811340,12378,0,NULL,NULL,F,0
2811340,12378,0,NULL,NULL,T,0
2811697,656,0,31.07461357,120.3621445,F,2
2811697,656,0,NULL,NULL,F,2
2864347,209,0,NULL,NULL,T,2
2864347,209,0,NULL,NULL,F,2
2864347,209,0,31.31912804,120.7560883,F,2
2864465,211,0,31.31061554,120.6266937,F,2
2864465,211,0,NULL,NULL,F,2
2864465,211,0,NULL,NULL,T,2
2864540,209,0,NULL,NULL,F,2
2864540,209,0,31.26462746,120.7463379,F,2
2864562,211,0,NULL,NULL,T,2
2864562,211,0,NULL,NULL,F,2
2864562,211,0,31.30802536,120.6254501,F,2
2864937,1060,0,31.36236382,120.7135925,F,3
2864937,1060,0,NULL,NULL,T,3
2864937,1060,0,NULL,NULL,F,3
2865380,211,0,NULL,NULL,T,2
2865380,211,0,31.30878639,120.6307602,F,2
2866783,1060,0,NULL,NULL,F,2
2866783,1060,0,31.30432701,120.7265472,F,2
2866973,656,0,NULL,NULL,F,2
2866973,656,0,31.14171791,120.2774582,F,2
2866973,656,0,NULL,NULL,T,2
2867523,12375,0,NULL,NULL,F,2
2867523,12375,0,31.26525879,120.6329803,F,2
2884016,1060,0,NULL,NULL,T,2
2884016,1060,0,31.30096436,120.6516266,F,2
2884016,1060,0,NULL,NULL,F,2
2885783,208,0,NULL,NULL,F,2
2885783,208,0,NULL,NULL,T,2
2885783,208,0,31.33282089,120.6131668,F,2
2913947,211,0,NULL,NULL,F,2
2913947,211,0,31.30164146,120.6121674,F,2
2927494,656,0,NULL,NULL,F,4
2927494,656,0,NULL,NULL,T,4
2927494,656,0,31.32172775,120.4387131,F,4
2927714,12378,0,31.15155029,120.7259979,F,2
2927714,12378,0,NULL,NULL,F,2
2927714,12378,0,NULL,NULL,T,2
2932111,12377,22,NULL,NULL,T,5
2932111,12377,22,NULL,NULL,F,5
2932111,12377,22,30.9052372,120.6142197,F,5
2937595,656,0,NULL,NULL,F,2
2937595,656,0,NULL,NULL,T,2
2937595,656,0,31.07261658,120.2961121,F,2
2953097,210,0,NULL,NULL,T,2
2953097,210,0,31.36652565,120.4948044,F,2
2953097,210,0,NULL,NULL,F,2
2961671,12378,0,NULL,NULL,F,2
2961671,12378,0,31.15807152,120.7196198,F,2
2961671,12378,0,NULL,NULL,T,2
2969378,211,0,NULL,NULL,F,2
2969378,211,0,NULL,NULL,T,2
2969378,211,0,31.30857086,120.6230316,F,2
2972013,-1,0,30.93390465,120.3855972,F,0
2972013,-1,0,NULL,NULL,T,0
2972013,-1,0,NULL,NULL,F,0
2972123,-1,0,31.02563858,120.845932,F,0
2972123,-1,0,NULL,NULL,F,0
2972123,-1,0,NULL,NULL,T,0
2975433,12378,0,NULL,NULL,T,2
2975433,12378,0,NULL,NULL,F,2
2975433,12378,0,31.15357208,120.7288818,F,2
2982557,-1,0,NULL,NULL,T,0
2982557,-1,0,NULL,NULL,F,0
2982557,-1,0,30.90284157,120.6700211,F,0
2987773,656,0,NULL,NULL,F,2
2987773,656,0,31.12989998,120.2622375,F,2
2988308,12377,0,NULL,NULL,T,3
2988308,12377,0,NULL,NULL,F,3
2988308,12377,0,31.15452766,120.65065,F,3
2988903,656,0,NULL,NULL,F,2
2988903,656,0,NULL,NULL,T,2
2988903,656,0,31.33124352,120.3298111,F,2
2990149,865,0,31.4301281,120.5564957,F,0
2990149,865,0,NULL,NULL,T,0
2990149,865,0,NULL,NULL,F,0
2997257,12375,0,NULL,NULL,T,2
2997257,12375,0,31.27069092,120.6318283,F,2
2997257,12375,0,NULL,NULL,F,2
2998494,865,0,NULL,NULL,F,2
2998494,865,0,31.41712761,120.5586014,F,2
2998576,12376,0,31.21873856,120.6086121,F,2
2998576,12376,0,NULL,NULL,T,2
2998576,12376,0,NULL,NULL,F,2
2998911,208,0,NULL,NULL,T,2
2998911,208,0,NULL,NULL,F,2
2998911,208,0,31.36391068,120.6376724,F,2
3003439,12378,0,NULL,NULL,F,2
3003439,12378,0,NULL,NULL,T,2
3003439,12378,0,31.15658379,120.7206573,F,2
3009016,-1,0,NULL,NULL,F,2
3009016,-1,0,NULL,NULL,T,2
3009016,-1,0,31.23265457,120.6243973,F,2
3009358,12378,0,NULL,NULL,T,2
3009358,12378,0,NULL,NULL,F,2
3009358,12378,0,31.1563282,120.7258377,F,2
3012281,1060,0,NULL,NULL,T,2
3012281,1060,0,NULL,NULL,F,2
3012281,1060,0,31.29821205,120.6977081,F,2
3012648,-1,0,31.04181671,120.4031067,F,2
3012648,-1,0,NULL,NULL,F,2
3017635,656,0,NULL,NULL,F,3
3017635,656,0,31.21669579,120.4198151,F,3
3017635,656,0,NULL,NULL,T,3
3018433,212,0,NULL,NULL,F,2
3018433,212,0,31.29140854,120.6207199,F,2
3018433,212,0,NULL,NULL,T,2
3018443,211,0,31.32486725,120.6390839,F,2
3018443,211,0,NULL,NULL,T,2
3018443,211,0,NULL,NULL,F,2
3018700,656,0,NULL,NULL,F,2
3018700,656,0,31.08567047,120.4276199,F,2
3019374,211,0,NULL,NULL,F,2
3019374,211,0,31.30909538,120.6342621,F,2
3019374,211,0,NULL,NULL,T,2
3019441,12379,0,NULL,NULL,F,0
3019441,12379,0,31.1497879,120.7257996,F,0
3019441,12379,0,NULL,NULL,T,0
3024209,12378,0,NULL,NULL,T,2
3024209,12378,0,31.1583252,120.7164688,F,2
3024209,12378,0,NULL,NULL,F,2
3025275,211,0,31.3214016,120.6299896,F,2
3025275,211,0,NULL,NULL,T,2
3025275,211,0,NULL,NULL,F,2
3026736,-1,0,NULL,NULL,T,0
3026736,-1,0,31.01856613,120.8468704,F,0
3026736,-1,0,NULL,NULL,F,0
3032861,12378,0,31.15729332,120.7212219,F,3
3032861,12378,0,NULL,NULL,T,3
3032861,12378,0,NULL,NULL,F,3
3039267,656,0,31.09282875,120.3034592,F,3
3039267,656,0,NULL,NULL,F,3
3039267,656,0,NULL,NULL,T,3
3041471,1060,322,NULL,NULL,T,2
3041471,1060,322,31.30258369,120.8210068,F,2
3042535,211,0,31.31485176,120.632225,F,2
3042535,211,0,NULL,NULL,T,2
3042535,211,0,NULL,NULL,F,2
3045725,211,0,NULL,NULL,F,2
3045725,211,0,31.319561,120.6349792,F,2
3053563,208,0,NULL,NULL,T,2
3053563,208,0,31.33384895,120.5927124,F,2
3053563,208,0,NULL,NULL,F,2
3053797,656,0,31.04136276,120.3367615,F,2
3053797,656,0,NULL,NULL,F,2
3053797,656,0,NULL,NULL,T,2
3054332,12378,0,NULL,NULL,F,2
3054332,12378,0,31.15665627,120.7172241,F,2
3054332,12378,0,NULL,NULL,T,2
3055603,656,0,NULL,NULL,F,2
3055603,656,0,31.22262383,120.4060287,F,2
3063751,656,0,NULL,NULL,F,2
3063751,656,0,31.12078857,120.2155151,F,2
3064150,12375,0,NULL,NULL,F,5
3064150,12375,0,31.26179695,120.6370163,F,5
3064508,1060,0,31.31341171,120.7339172,F,2
3064508,1060,0,NULL,NULL,F,2
3064706,12378,0,31.15107536,120.7267151,F,2
3064706,12378,0,NULL,NULL,F,2
3065102,-1,0,30.95901489,120.4000549,F,4
3065102,-1,0,NULL,NULL,T,4
3065102,-1,0,NULL,NULL,F,4
3065781,715,0,NULL,NULL,T,2
3065781,715,0,NULL,NULL,F,2
3065781,715,0,31.28606033,120.6375198,F,2
3069166,211,0,31.31183815,120.6343842,F,2
3069166,211,0,NULL,NULL,F,2
3069252,210,0,NULL,NULL,F,3
3069252,210,0,NULL,NULL,T,3
3069252,210,0,31.36307907,120.4682388,F,3
3069668,211,359,NULL,NULL,F,2
3069668,211,359,NULL,NULL,T,2
3069668,211,359,31.30783844,120.6281967,F,2
3069736,1060,0,NULL,NULL,T,0
3069736,1060,0,NULL,NULL,F,0
3069736,1060,0,31.31141663,120.7317886,F,0
3071333,863,0,NULL,NULL,F,2
3071333,863,0,31.38478088,120.7922211,F,2
3071333,863,0,31.38478661,120.7922058,F,2
3076239,656,0,31.06903267,120.3622284,F,2
3076239,656,0,NULL,NULL,T,2
3076239,656,0,NULL,NULL,F,2
3082369,211,0,31.30589867,120.6119537,F,2
3082369,211,0,NULL,NULL,F,2
3082369,211,0,NULL,NULL,T,2
3083793,12378,0,NULL,NULL,F,2
3083793,12378,0,NULL,NULL,T,2
3083793,12378,0,31.15736771,120.7181854,F,2
3083932,1060,9,NULL,NULL,F,5
3083932,1060,9,NULL,NULL,T,5
3083932,1060,9,31.32406235,120.7341614,F,5
3084467,656,0,NULL,NULL,F,2
3084467,656,0,31.06293488,120.2962036,F,2
3084467,656,0,NULL,NULL,T,2
3084731,656,0,31.14448929,120.3337784,F,2
3084731,656,0,NULL,NULL,F,2
3084731,656,0,NULL,NULL,T,2
3087108,1060,0,NULL,NULL,F,2
3087108,1060,0,31.30908203,120.6540375,F,2
3087108,1060,0,NULL,NULL,T,2
3112465,656,0,31.0728054,120.3617783,F,2
3112465,656,0,NULL,NULL,F,2
3113675,-1,0,NULL,NULL,F,2
3113675,-1,0,30.99281502,120.7063599,F,2
3113675,-1,0,NULL,NULL,T,2
3115285,211,0,NULL,NULL,F,2
3115285,211,0,31.30058289,120.6197586,F,2
3115285,211,0,NULL,NULL,T,2
3123845,211,0,31.30302429,120.612648,F,2
3123845,211,0,NULL,NULL,F,2
3123845,211,0,NULL,NULL,T,2
3125412,865,0,NULL,NULL,T,0
3125412,865,0,31.42811584,120.6992722,F,0
3125412,865,0,NULL,NULL,F,0
3125441,210,0,NULL,NULL,F,0
3125441,210,0,31.27062798,120.578537,F,0
3125507,865,0,NULL,NULL,F,0
3125507,865,0,31.37392044,120.6617432,F,0
3125755,863,0,31.44729233,120.8097839,F,0
3125755,863,0,NULL,NULL,F,0
3125879,12378,0,NULL,NULL,T,2
3125879,12378,0,NULL,NULL,F,2
3125879,12378,0,31.1586628,120.719574,F,2
3136744,-1,0,NULL,NULL,T,2
3136744,-1,0,NULL,NULL,F,2
3136744,-1,0,31.48993874,120.7527008,F,2
3137079,-1,0,31.30266571,120.8303299,F,0
3137079,-1,0,NULL,NULL,F,0
3137336,863,0,NULL,NULL,F,0
3137336,863,0,31.3597374,120.7893677,F,0
3137497,12378,0,31.15533638,120.7161942,F,2
3137497,12378,0,NULL,NULL,T,2
3137497,12378,0,NULL,NULL,F,2
3138156,656,360,31.08563042,120.4165115,F,4
3138156,656,360,NULL,NULL,F,4
3138156,656,360,NULL,NULL,T,4
3139044,-1,0,30.99314308,120.7080536,F,2
3139044,-1,0,NULL,NULL,F,2
3139044,-1,0,NULL,NULL,T,2
3151109,656,0,NULL,NULL,F,2
3151109,656,0,NULL,NULL,T,2
3151109,656,0,31.07393646,120.3647461,F,2
3152002,210,0,31.25243378,120.5765457,F,0
3152002,210,0,NULL,NULL,T,0
3152002,210,0,NULL,NULL,F,0
3155550,656,0,31.05975533,120.3940506,F,2
3155550,656,0,NULL,NULL,F,2
3156029,208,0,31.33289528,120.6132584,F,2
3156029,208,0,NULL,NULL,T,2
3156029,208,0,NULL,NULL,F,2
3160700,208,0,31.33346939,120.6118851,F,2
3160700,208,0,NULL,NULL,T,2
3160700,208,0,NULL,NULL,F,2
3175244,689,0,NULL,NULL,F,2
3175244,689,0,31.31054115,120.5717316,F,2
3175244,689,0,NULL,NULL,T,2
3180956,689,0,31.30502892,120.6065216,F,3
3180956,689,0,NULL,NULL,T,3
3180956,689,0,NULL,NULL,F,3
3190378,656,0,31.32989502,120.4052277,F,0
3190378,656,0,NULL,NULL,T,0
3190378,656,0,NULL,NULL,F,0
3190429,689,0,NULL,NULL,T,0
3190429,689,0,NULL,NULL,F,0
3190429,689,0,31.30947113,120.6019745,F,0
3190436,12375,0,31.24851227,120.6312943,F,0
3190436,12375,0,NULL,NULL,F,0
3194672,208,1,NULL,NULL,F,3
3194672,208,1,31.34378815,120.6125717,F,3
3194672,208,1,NULL,NULL,T,3
3194672,208,1,-1,-1,T,3
3196177,12378,0,31.15935326,120.7173615,F,2
3196177,12378,0,NULL,NULL,T,2
3196177,12378,0,NULL,NULL,F,2
3202264,656,0,31.07478333,120.297554,F,3
3202264,656,0,NULL,NULL,F,3
3202264,656,0,NULL,NULL,T,3
3234715,-1,0,31.01208115,120.8389206,F,2
3234715,-1,0,31.01178551,120.8391724,F,2
3234715,-1,0,NULL,NULL,F,2
3234715,-1,0,NULL,NULL,T,2
3237407,864,0,31.26002884,120.5111847,F,2
3237407,864,0,NULL,NULL,T,2
3237407,864,0,NULL,NULL,F,2
3240256,12377,0,31.13251495,120.5893173,F,5
3240256,12377,0,NULL,NULL,T,5
3240256,12377,0,NULL,NULL,F,5
3240297,863,0,NULL,NULL,T,2
3240297,863,0,31.48718071,120.772171,F,2
3240297,863,0,NULL,NULL,F,2
3262439,656,0,NULL,NULL,T,2
3262439,656,0,NULL,NULL,F,2
3262439,656,0,31.10675049,120.389183,F,2
3284837,656,0,NULL,NULL,F,2
3284837,656,0,31.06553459,120.2767181,F,2
3284837,656,0,NULL,NULL,T,2
3285705,12375,0,NULL,NULL,F,2
3285705,12375,0,NULL,NULL,T,2
3285705,12375,0,31.25588036,120.6291122,F,2
3287943,12378,595,NULL,NULL,T,4
3287943,12378,595,31.15818977,120.7207794,F,4
3287943,12378,595,NULL,NULL,F,4
3328128,656,0,31.10715294,120.3019638,F,2
3328128,656,0,NULL,NULL,T,2
3328128,656,0,NULL,NULL,F,2
3328912,210,0,31.31045151,120.542038,F,2
3328912,210,0,NULL,NULL,F,2
3329414,12377,291,31.16187286,120.6621246,T,3
3329414,12377,291,31.16193199,120.6620178,F,3
3329414,12377,291,NULL,NULL,F,3
3329414,12377,291,NULL,NULL,T,3
3329949,623,0,31.4821682,120.7295303,F,2
3329949,623,0,NULL,NULL,T,2
3329949,-1,0,NULL,NULL,F,2
3331427,656,0,30.99761772,120.4819794,F,2
3331427,656,0,NULL,NULL,F,2
3332120,210,0,-1,-1,F,2
3332120,210,0,31.26020813,120.4326172,F,2
3332120,210,0,NULL,NULL,F,2
3348828,656,0,NULL,NULL,F,2
3348828,656,0,NULL,NULL,T,2
3348828,656,0,31.06557846,120.2762222,F,2
3350732,863,0,NULL,NULL,F,2
3350732,863,0,31.44841766,120.7736664,F,2
3351648,865,0,NULL,NULL,F,2
3351648,865,0,NULL,NULL,T,2
3351648,865,0,31.37449455,120.6190643,F,2
3351690,12378,0,NULL,NULL,T,0
3351690,12378,0,31.15792847,120.7195129,F,0
3351690,12378,0,NULL,NULL,F,0
3374508,-1,0,NULL,NULL,T,2
3374508,-1,0,NULL,NULL,F,2
3374508,-1,0,30.80827713,120.4889221,F,2
3376869,864,373,31.25531006,120.544693,F,2
3376869,864,373,NULL,NULL,T,2
3376869,864,373,NULL,NULL,F,2
3412292,208,0,NULL,NULL,T,2
3412292,208,0,NULL,NULL,F,2
3412292,208,0,31.3387146,120.6171494,F,2
3412340,-1,0,NULL,NULL,F,2
3412340,-1,0,31.31606483,120.7282944,F,2
3412610,656,0,NULL,NULL,F,2
3412610,656,0,31.19206429,120.3645172,F,2
3413505,656,0,31.12371826,120.2151184,F,2
3413505,656,0,NULL,NULL,F,2
3446905,656,0,NULL,NULL,F,2
3446905,656,0,31.14845276,120.328949,F,2
3447602,211,0,NULL,NULL,T,2
3447602,211,0,31.30852127,120.6171188,F,2
3447602,211,0,NULL,NULL,F,2
3450300,12377,0,NULL,NULL,F,2
3450300,12377,0,31.09238434,120.6548996,F,2
3480400,864,0,31.26276779,120.5122757,F,2
3480400,864,0,NULL,NULL,F,2
3480400,864,0,NULL,NULL,T,2
3480589,1060,0,NULL,NULL,F,2
3480589,1060,0,NULL,NULL,T,2
3480589,1060,0,31.31652641,120.6654205,F,2
3507223,928,0,NULL,NULL,F,2
3507223,928,0,31.26666069,120.8650513,F,2
3508832,208,0,31.34110069,120.6058121,F,2
3508832,208,0,NULL,NULL,F,2
3509080,656,0,31.09974098,120.2355652,F,2
3509080,656,0,NULL,NULL,F,2
3525556,12378,0,NULL,NULL,T,3
3525556,12378,0,NULL,NULL,F,3
3525556,12378,0,31.15430641,120.7185745,F,3
3528327,-1,0,NULL,NULL,F,2
3528327,-1,0,31.02048492,120.8294067,F,2
3528496,865,414,31.38604546,120.6230774,F,2
3528496,865,414,NULL,NULL,T,2
3528496,865,414,NULL,NULL,F,2
3537249,12378,0,NULL,NULL,F,0
3537249,12378,0,31.15589333,120.7166595,F,0
3537249,12378,0,NULL,NULL,T,0
3539879,211,0,NULL,NULL,F,2
3539879,211,0,31.31594849,120.6334915,F,2
3545321,689,349,NULL,NULL,T,2
3545321,689,349,31.3106823,120.6031723,F,2
3545321,689,349,NULL,NULL,F,2
3568706,208,0,NULL,NULL,T,2
3568706,208,0,31.33308983,120.612854,F,2
3574765,12518,0,31.43540764,120.5213394,F,2
3574765,12518,0,NULL,NULL,F,2
3712941,210,0,NULL,NULL,T,0
3712941,210,0,NULL,NULL,F,0
3712941,210,0,31.37334442,120.5160522,F,0
3714064,208,0,NULL,NULL,F,2
3714064,208,0,31.33275986,120.6130829,F,2
3714064,208,0,NULL,NULL,T,2
3716656,656,0,NULL,NULL,F,2
3716656,656,0,31.13506126,120.3094482,F,2
3723045,12378,0,NULL,NULL,T,2
3723045,12378,0,NULL,NULL,F,2
3723045,12378,0,31.15764427,120.7174835,F,2
3723473,210,0,NULL,NULL,F,2
3723473,210,0,31.25005531,120.4990158,F,2
3726337,211,0,NULL,NULL,F,0
3726337,211,0,31.3190136,120.6345444,F,0
3749055,656,0,31.09569359,120.3831406,F,2
3749055,656,0,NULL,NULL,T,2
3749055,656,0,NULL,NULL,F,2
3749133,211,0,31.31252861,120.6291275,F,2
3749133,211,0,NULL,NULL,T,2
3755715,656,0,31.22838974,120.4043732,F,0
3755715,656,0,NULL,NULL,F,0
3755715,656,0,NULL,NULL,T,0
3757429,864,281,31.25509071,120.5178299,F,2
3757429,864,281,NULL,NULL,F,2
3757429,864,281,NULL,NULL,T,2
3767485,656,0,NULL,NULL,F,2
3767485,656,0,31.21655464,120.4225311,F,2
3771420,209,0,NULL,NULL,F,2
3771420,209,0,31.28556061,120.7380447,F,2
3772552,865,0,31.36195564,120.6019897,F,2
3772552,865,0,NULL,NULL,F,2
3778662,656,0,NULL,NULL,F,2
3778662,656,0,31.13614273,120.4642563,F,2
3785607,-1,0,30.97416115,120.6372681,F,3
3785607,-1,0,NULL,NULL,F,3
3785607,-1,0,NULL,NULL,T,3
3785874,208,162,31.33012581,120.6053391,F,2
3785874,208,162,NULL,NULL,F,2
3785874,208,162,NULL,NULL,T,2
3791583,210,290,31.37133217,120.5062943,F,3
3791583,210,290,NULL,NULL,T,3
3791583,210,290,NULL,NULL,F,3
3795367,-1,0,-1,-1,F,0
3795556,1060,0,NULL,NULL,F,2
3795556,1060,0,31.32379723,120.6796112,F,2
3795815,211,0,31.31564331,120.604744,F,4
3795815,211,0,NULL,NULL,F,4
3795815,211,0,NULL,NULL,T,4
3806946,689,0,NULL,NULL,F,2
3806946,689,0,NULL,NULL,T,2
3806946,689,0,31.30489731,120.6064453,F,2
