starttime,hotelid,notcancelcii
2015-11-11,1487965,5
2015-11-11,1517705,3
2015-11-11,1525580,15
2015-11-11,1526762,7
2015-11-11,1526986,7
2015-11-11,1535514,5
2015-11-11,1541943,11
2015-11-11,1542140,3
2015-11-11,1562304,7
2015-11-11,1562757,3
2015-11-11,1677685,23
2015-11-11,1685484,7
2015-11-11,1690492,11
2015-11-11,1709401,65
2015-11-11,1712976,5
2015-11-11,1735053,17
2015-11-11,1735646,11
2015-11-11,1747562,11
2015-11-11,1752391,7
2015-11-11,1761658,31
2015-11-11,1793260,3
2015-11-11,1793331,3
2015-11-11,1830667,5
2015-11-11,1861606,3
2015-11-11,1875815,21
2015-11-11,1902946,11
2015-11-11,1904391,3
2015-11-11,1904820,7
2015-11-11,1906656,7
2015-11-11,2063890,3
2015-11-11,2178967,5
2015-11-11,2188943,3
2015-11-11,2189113,5
2015-11-11,2259796,3
2015-11-11,2348733,7
2015-11-11,2362658,15
2015-11-11,2462396,3
2015-11-11,2683978,17
2015-11-11,2701951,3
2015-11-11,2722334,3
2015-11-11,2864465,15
2015-11-11,2988308,13
2015-11-11,3012281,5
2015-11-11,3025275,7
2015-11-11,3194672,15
2015-11-11,353729,23
2015-11-11,354071,3
2015-11-11,376665,53
2015-11-11,376734,49
2015-11-11,376846,33
2015-11-11,385788,27
2015-11-11,400713,89
2015-11-11,438861,17
2015-11-11,439053,21
2015-11-11,441209,9
2015-11-11,443173,29
2015-11-11,443230,111
2015-11-11,443563,7
2015-11-11,445230,9
2015-11-11,447916,5
2015-11-11,455417,27
2015-11-11,455847,3
2015-11-11,457639,43
2015-11-11,464470,3
2015-11-11,465000,41
2015-11-11,480402,5
2015-11-11,483339,3
2015-11-11,485214,27
2015-11-11,485354,13
2015-11-11,485485,9
2015-11-11,491009,41
2015-11-11,493151,3
2015-11-11,497880,3
2015-11-11,498396,3
2015-11-11,524713,5
2015-11-11,547841,39
2015-11-11,673255,11
2015-11-11,677337,3
2015-11-11,893558,9
2015-11-11,923828,13
2015-11-11,930326,23
2015-11-11,935411,9
2015-11-11,946096,33
2015-11-11,950440,15
2015-11-11,972506,27
2015-11-11,988426,3
2015-11-11,991230,3
2015-11-11,999597,3
2015-11-11,1101631,5
2015-11-11,1106684,25
2015-11-11,1188650,43
2015-11-11,1206492,11
2015-11-11,1207073,19
2015-11-11,1207166,3
2015-11-11,1207496,13
2015-11-11,1207706,5
2015-11-11,1285381,21
2015-11-11,1320555,11
2015-11-11,1333915,7
2015-11-11,1377758,15
2015-11-11,1422804,15
2015-11-11,1447549,5
2015-11-11,1469815,3
2015-11-11,1488015,3
2015-11-11,1488024,9
2015-11-11,1507659,87
2015-11-11,1521818,5
2015-11-11,1525653,7
2015-11-11,1526681,39
2015-11-11,1558290,3
2015-11-11,1566049,3
2015-11-11,1566084,3
2015-11-11,1575878,5
2015-11-11,1576201,9
2015-11-11,1582297,7
2015-11-11,1677708,3
2015-11-11,1685727,3
2015-11-11,1687527,7
2015-11-11,1695798,3
2015-11-11,1698222,9
2015-11-11,1730553,11
2015-11-11,1732808,13
2015-11-11,1735148,5
2015-11-11,1735678,5
2015-11-11,1735725,11
2015-11-11,1747669,5
2015-11-11,1758403,3
2015-11-11,1771106,3
2015-11-11,1793350,9
2015-11-11,1799747,3
2015-11-11,1816938,9
2015-11-11,1817806,5
2015-11-11,1831258,19
2015-11-11,1831391,3
2015-11-11,1865708,3
2015-11-11,1871262,9
2015-11-11,1875303,7
2015-11-11,1921233,5
2015-11-11,1921482,3
2015-11-11,1929109,3
2015-11-11,1938266,9
2015-11-11,1942503,9
2015-11-11,2080835,5
2015-11-11,2082793,3
2015-11-11,2097224,13
2015-11-11,2102330,5
2015-11-11,2137963,3
2015-11-11,2143443,3
2015-11-11,2148580,3
2015-11-11,2189036,3
2015-11-11,2192423,7
2015-11-11,2208841,11
2015-11-11,2319209,11
2015-11-11,2698331,7
2015-11-11,2720187,3
2015-11-11,2781324,9
2015-11-11,2913947,3
2015-11-11,2927494,11
2015-11-11,2932111,5
2015-11-11,3041471,3
2015-11-11,3138156,3
2015-11-11,3240256,7
2015-11-12,352972,25
2015-11-12,376834,63
2015-11-12,382765,59
2015-11-12,400229,25
2015-11-12,404224,33
2015-11-12,404868,57
2015-11-12,425560,71
2015-11-12,435150,47
2015-11-12,438233,15
2015-11-12,438644,7
2015-11-12,440020,41
2015-11-12,443426,5
2015-11-12,444258,5
2015-11-12,458431,41
2015-11-12,458583,3
2015-11-12,461897,5
2015-11-12,485208,3
2015-11-12,485319,11
2015-11-12,485598,13
2015-11-12,496651,85
2015-11-12,497004,3
2015-11-12,498223,43
2015-11-12,498416,17
2015-11-12,549524,5
2015-11-12,723934,3
2015-11-12,750327,3
2015-11-12,787610,39
2015-11-12,795531,3
2015-11-12,814273,3
2015-11-12,896007,23
2015-11-12,930483,3
2015-11-12,943212,7
2015-11-12,944521,3
2015-11-12,988288,29
2015-11-12,991179,21
2015-11-12,1026444,9
2015-11-12,1105449,3
2015-11-12,1125958,9
2015-11-12,1140655,17
2015-11-12,1193596,7
2015-11-12,1193751,3
2015-11-12,1206530,5
2015-11-12,1206696,5
2015-11-12,1206742,5
2015-11-12,1274488,29
2015-11-12,1279370,5
2015-11-12,1316335,9
2015-11-12,1487764,7
2015-11-12,1503351,7
2015-11-12,1517221,3
2015-11-12,1525502,3
2015-11-12,1525834,3
2015-11-12,1525878,25
2015-11-12,1526178,3
2015-11-12,1526309,3
2015-11-12,1526603,21
2015-11-12,1526740,11
2015-11-12,1526862,5
2015-11-12,1527084,3
2015-11-12,1542118,3
2015-11-12,1542793,13
2015-11-12,1542901,31
2015-11-12,1575384,21
2015-11-12,1575915,25
2015-11-12,1667401,9
2015-11-12,1677914,37
2015-11-12,1685853,17
2015-11-12,1688052,11
2015-11-12,1694704,37
2015-11-12,1701339,3
2015-11-12,1705430,5
2015-11-12,1735204,3
2015-11-12,1736381,7
2015-11-12,1812367,9
2015-11-12,1845683,9
2015-11-12,1866603,3
2015-11-12,1889278,3
2015-11-12,1908461,3
2015-11-12,1928015,3
2015-11-12,1983184,3
2015-11-12,2000263,11
2015-11-12,2022783,17
2015-11-12,2099261,3
2015-11-12,2145622,25
2015-11-12,2150546,5
2015-11-12,2178768,3
2015-11-12,2188751,3
2015-11-12,2192941,3
2015-11-12,2217701,3
2015-11-12,2547561,25
2015-11-12,2864562,3
2015-11-12,3019374,23
2015-11-12,351661,25
2015-11-12,352934,9
2015-11-12,353719,5
2015-11-12,376630,17
2015-11-12,392426,51
2015-11-12,394209,3
2015-11-12,401156,29
2015-11-12,405110,47
2015-11-12,424248,29
2015-11-12,427497,97
2015-11-12,434059,9
2015-11-12,434336,13
2015-11-12,440993,9
2015-11-12,442850,3
2015-11-12,443364,19
2015-11-12,448227,11
2015-11-12,451841,49
2015-11-12,451932,19
2015-11-12,453345,13
2015-11-12,453399,29
2015-11-12,459432,3
2015-11-12,462197,9
2015-11-12,478371,29
2015-11-12,478541,19
2015-11-12,478799,13
2015-11-12,482488,9
2015-11-12,485127,3
2015-11-12,485507,21
2015-11-12,494836,19
2015-11-12,495313,21
2015-11-12,496978,31
2015-11-12,497954,3
2015-11-12,547848,9
2015-11-12,549488,19
2015-11-12,721379,7
2015-11-12,749218,7
2015-11-12,753070,5
2015-11-12,753169,3
2015-11-12,787080,7
2015-11-12,869751,29
2015-11-12,916149,5
2015-11-12,929284,3
2015-11-12,930495,5
2015-11-12,937663,5
2015-11-12,983944,7
2015-11-12,988350,23
2015-11-12,991212,11
2015-11-12,1008816,7
2015-11-12,1068810,13
2015-11-12,1072635,19
2015-11-12,1126066,3
2015-11-12,1139367,25
2015-11-12,1206515,3
2015-11-12,1206544,15
2015-11-12,1206840,7
2015-11-12,1206920,5
2015-11-12,1207291,3
2015-11-12,1207866,5
2015-11-12,1235617,5
2015-11-12,1236678,15
2015-11-12,1238331,15
2015-11-12,1318670,37
2015-11-12,1340159,3
2015-11-12,1408388,5
2015-11-12,1419445,9
2015-11-12,1507696,11
2015-11-12,1515109,27
2015-11-12,1525524,3
2015-11-12,1526203,7
2015-11-12,1526623,11
2015-11-12,1526641,5
2015-11-12,1526823,17
2015-11-12,1575919,7
2015-11-12,1618842,5
2015-11-12,1620546,3
2015-11-12,1652536,5
2015-11-12,1656379,3
2015-11-12,1659241,3
2015-11-12,1662974,3
2015-11-12,1675970,5
2015-11-12,1676379,3
2015-11-12,1677647,31
2015-11-12,1677898,9
2015-11-12,1678059,33
2015-11-12,1683533,5
2015-11-12,1730412,3
2015-11-12,1735965,3
2015-11-12,1764215,3
2015-11-12,1788758,35
2015-11-12,1796631,7
2015-11-12,1814796,7
2015-11-12,1816480,11
2015-11-12,1831276,5
2015-11-12,1832042,19
2015-11-12,1845703,37
2015-11-12,1889294,5
2015-11-12,1928269,5
2015-11-12,1949001,9
2015-11-12,1968626,17
2015-11-12,2043852,7
2015-11-12,2069419,23
2015-11-12,2160304,5
2015-11-12,2164979,5
2015-11-12,2165485,5
2015-11-12,2193368,3
2015-11-12,2200384,3
2015-11-12,2300838,9
2015-11-12,2324014,11
2015-11-12,2362770,7
2015-11-12,2416730,53
2015-11-12,2570235,5
2015-11-12,2714662,3
2015-11-12,2975433,15
2015-11-12,3018443,15
2015-11-12,351642,25
2015-11-12,376673,3
2015-11-12,382789,23
2015-11-12,382884,47
2015-11-12,385765,41
2015-11-12,399307,91
2015-11-12,436130,61
2015-11-12,436187,67
2015-11-12,441291,19
2015-11-12,444549,17
2015-11-12,445115,3
2015-11-12,446299,57
2015-11-12,446493,93
2015-11-12,448029,17
2015-11-12,448674,7
2015-11-12,461483,5
2015-11-12,466319,3
2015-11-12,478580,5
2015-11-12,481889,5
2015-11-12,486234,3
2015-11-12,498607,51
2015-11-12,498644,13
2015-11-12,548928,27
2015-11-12,556193,9
2015-11-12,705325,13
2015-11-12,721880,27
2015-11-12,751146,3
2015-11-12,874429,39
2015-11-12,917961,3
2015-11-12,932969,3
2015-11-12,993155,3
2015-11-12,1006258,5
2015-11-12,1087593,31
2015-11-12,1158301,7
2015-11-12,1206246,33
2015-11-12,1206458,7
2015-11-12,1207130,13
2015-11-12,1207675,29
2015-11-12,1207843,17
2015-11-12,1218927,9
2015-11-12,1227694,3
2015-11-12,1234560,5
2015-11-12,1247673,7
2015-11-12,1262796,3
2015-11-12,1311435,31
2015-11-12,1374660,5
2015-11-12,1389188,3
2015-11-12,1444940,3
2015-11-12,1487979,5
2015-11-12,1494830,7
2015-11-12,1499435,17
2015-11-12,1525614,5
2015-11-12,1525804,13
2015-11-12,1526231,3
2015-11-12,1526531,3
2015-11-12,1526790,5
2015-11-12,1575922,5
2015-11-12,1659913,15
2015-11-12,1667356,3
2015-11-12,1677592,81
2015-11-12,1678077,21
2015-11-12,1678123,15
2015-11-12,1747626,15
2015-11-12,1752258,5
2015-11-12,1820740,9
2015-11-12,1831203,3
2015-11-12,1832686,29
2015-11-12,1839003,5
2015-11-12,1845690,5
2015-11-12,1858406,3
2015-11-12,1866127,5
2015-11-12,1866365,3
2015-11-12,2021651,5
2015-11-12,2096232,3
2015-11-12,2126937,29
2015-11-12,2165141,3
2015-11-12,2188917,3
2015-11-12,2242648,5
2015-11-12,2242746,3
2015-11-12,2290527,5
2015-11-12,2330836,3
2015-11-12,2341724,17
2015-11-12,2371859,3
2015-11-12,2373499,35
2015-11-12,2385751,23
2015-11-12,2690179,5
2015-11-12,2776082,15
2015-11-12,3009358,3
2015-11-12,3018433,35
2015-11-12,352941,55
2015-11-12,375003,7
2015-11-12,376800,13
2015-11-12,382749,35
2015-11-12,392481,31
2015-11-12,427515,3
2015-11-12,432833,27
2015-11-12,433206,31
2015-11-12,435498,13
2015-11-12,436236,37
2015-11-12,438637,17
2015-11-12,442909,5
2015-11-12,444381,37
2015-11-12,444795,7
2015-11-12,445072,13
2015-11-12,449729,15
2015-11-12,453937,19
2015-11-12,454474,17
2015-11-12,481935,7
2015-11-12,485359,7
2015-11-12,486386,5
2015-11-12,491916,5
2015-11-12,493182,21
2015-11-12,495222,23
2015-11-12,497979,13
2015-11-12,498716,43
2015-11-12,683555,13
2015-11-12,731974,11
2015-11-12,752287,3
2015-11-12,814976,9
2015-11-12,874136,3
2015-11-12,935199,3
2015-11-12,942523,31
2015-11-12,943557,11
2015-11-12,945829,3
2015-11-12,965066,5
2015-11-12,983749,19
2015-11-12,1067770,11
2015-11-12,1074655,5
2015-11-12,1126019,19
2015-11-12,1126035,5
2015-11-12,1202193,7
2015-11-12,1206419,23
2015-11-12,1206593,7
2015-11-12,1207214,9
2015-11-12,1207579,25
2015-11-12,1228196,5
2015-11-12,1236462,47
2015-11-12,1248761,3
2015-11-12,1257787,7
2015-11-12,1258233,7
2015-11-12,1304012,7
2015-11-12,1313071,11
2015-11-12,1318298,5
2015-11-12,1348320,3
2015-11-12,1385258,3
2015-11-12,1407386,3
2015-11-12,1411080,3
2015-11-12,1451864,3
2015-11-12,1452010,43
2015-11-12,1487965,5
2015-11-12,1517705,13
2015-11-12,1525580,23
2015-11-12,1526762,17
2015-11-12,1526986,5
2015-11-12,1535514,7
2015-11-12,1541943,21
2015-11-12,1562304,5
2015-11-12,1572637,5
2015-11-12,1611401,3
2015-11-12,1620057,3
2015-11-12,1677685,39
2015-11-12,1685484,3
2015-11-12,1690492,21
2015-11-12,1692047,3
2015-11-12,1707763,7
2015-11-12,1709401,47
2015-11-12,1712976,7
2015-11-12,1735053,3
2015-11-12,1735646,17
2015-11-12,1735879,3
2015-11-12,1745545,3
2015-11-12,1747562,7
2015-11-12,1752391,7
2015-11-12,1761658,5
2015-11-12,1763991,3
2015-11-12,1793260,5
2015-11-12,1830667,15
2015-11-12,1868335,3
2015-11-12,1875815,17
2015-11-12,1902946,9
2015-11-12,1904391,3
2015-11-12,1904820,7
2015-11-12,1906656,13
2015-11-12,2010324,3
2015-11-12,2028744,3
2015-11-12,2189113,3
2015-11-12,2294179,3
2015-11-12,2362658,27
2015-11-12,2683978,11
2015-11-12,2701951,3
2015-11-12,2779055,13
2015-11-12,2864465,7
2015-11-12,2988308,5
2015-11-12,3012281,3
2015-11-12,3025275,7
2015-11-12,3194672,9
2015-11-12,3480589,3
2015-11-12,353729,9
2015-11-12,354071,7
2015-11-12,376665,77
2015-11-12,376734,73
2015-11-12,376846,55
2015-11-12,385788,27
2015-11-12,400713,101
2015-11-12,438861,17
2015-11-12,439053,23
2015-11-12,441209,9
2015-11-12,443173,31
2015-11-12,443230,109
2015-11-12,443563,5
2015-11-12,445230,7
2015-11-12,447916,3
2015-11-12,455417,29
2015-11-12,455847,3
2015-11-12,457639,33
2015-11-12,464470,7
2015-11-12,465000,43
2015-11-12,480402,5
2015-11-12,483339,11
2015-11-12,485214,23
2015-11-12,485354,13
2015-11-12,485485,7
2015-11-12,491009,31
2015-11-12,493151,3
2015-11-12,497880,5
2015-11-12,498396,7
2015-11-12,524713,5
2015-11-12,547841,45
2015-11-12,619600,15
2015-11-12,673255,13
2015-11-12,677337,3
2015-11-12,753355,5
2015-11-12,923828,7
2015-11-12,930326,27
2015-11-12,946096,45
2015-11-12,950440,3
2015-11-12,972506,23
2015-11-12,988366,7
2015-11-12,999597,5
2015-11-12,1101631,3
2015-11-12,1106684,23
2015-11-12,1188650,11
2015-11-12,1206492,15
2015-11-12,1207073,11
2015-11-12,1207496,11
2015-11-12,1207706,5
2015-11-12,1218891,3
2015-11-12,1242520,3
2015-11-12,1247793,3
2015-11-12,1285381,29
2015-11-12,1320555,13
2015-11-12,1333915,17
2015-11-12,1377758,17
2015-11-12,1422804,9
2015-11-12,1447549,5
2015-11-12,1488024,7
2015-11-12,1488060,3
2015-11-12,1507659,63
2015-11-12,1521818,7
2015-11-12,1525653,11
2015-11-12,1526681,25
2015-11-12,1548390,3
2015-11-12,1558290,3
2015-11-12,1566049,3
2015-11-12,1575878,7
2015-11-12,1576201,9
2015-11-12,1582297,5
2015-11-12,1685727,7
2015-11-12,1687527,11
2015-11-12,1695798,11
2015-11-12,1698222,21
2015-11-12,1730553,7
2015-11-12,1732808,9
2015-11-12,1735148,5
2015-11-12,1735678,3
2015-11-12,1735725,19
2015-11-12,1745120,5
2015-11-12,1747669,15
2015-11-12,1793350,11
2015-11-12,1814767,3
2015-11-12,1816938,11
2015-11-12,1817806,5
2015-11-12,1831258,15
2015-11-12,1865708,3
2015-11-12,1871262,3
2015-11-12,1875303,5
2015-11-12,1901631,3
2015-11-12,1921233,5
2015-11-12,1921482,3
2015-11-12,1938266,7
2015-11-12,1942503,11
2015-11-12,1995234,5
2015-11-12,2080835,3
2015-11-12,2082793,5
2015-11-12,2097224,13
2015-11-12,2102330,9
2015-11-12,2137963,7
2015-11-12,2143443,3
2015-11-12,2189036,5
2015-11-12,2208841,13
2015-11-12,2319209,9
2015-11-12,2377103,7
2015-11-12,2613931,5
2015-11-12,2698331,11
2015-11-12,2720187,3
2015-11-12,2781324,7
2015-11-12,2913947,3
2015-11-12,2927494,9
2015-11-12,2932111,11
2015-11-12,3041471,5
2015-11-12,3180956,5
2015-11-12,3240256,5
2015-11-13,352972,141
2015-11-13,376834,159
2015-11-13,382765,81
2015-11-13,400229,55
2015-11-13,404224,51
2015-11-13,404868,37
2015-11-13,425560,95
2015-11-13,435150,47
2015-11-13,438233,13
2015-11-13,438644,19
2015-11-13,440020,41
2015-11-13,443426,17
2015-11-13,444258,17
2015-11-13,458431,33
2015-11-13,458583,5
2015-11-13,461897,11
2015-11-13,485208,7
2015-11-13,485319,7
2015-11-13,485598,7
2015-11-13,493433,5
2015-11-13,495558,5
2015-11-13,496651,47
2015-11-13,497004,27
2015-11-13,498223,55
2015-11-13,498416,23
2015-11-13,549524,31
2015-11-13,723934,9
2015-11-13,787610,97
2015-11-13,814273,9
2015-11-13,896007,23
2015-11-13,943212,21
2015-11-13,988288,5
2015-11-13,991179,35
2015-11-13,1026444,9
2015-11-13,1105449,5
2015-11-13,1125958,17
2015-11-13,1140655,19
2015-11-13,1193596,13
2015-11-13,1193751,5
2015-11-13,1206306,3
2015-11-13,1206530,17
2015-11-13,1206696,5
2015-11-13,1206742,35
2015-11-13,1221802,5
2015-11-13,1274488,19
2015-11-13,1279370,9
2015-11-13,1316335,23
2015-11-13,1436250,3
2015-11-13,1445990,3
2015-11-13,1487764,7
2015-11-13,1487914,7
2015-11-13,1489811,5
2015-11-13,1503351,7
2015-11-13,1507592,5
2015-11-13,1517221,5
2015-11-13,1525502,11
2015-11-13,1525834,7
2015-11-13,1525863,5
2015-11-13,1525878,55
2015-11-13,1526178,3
2015-11-13,1526309,5
2015-11-13,1526603,15
2015-11-13,1526740,21
2015-11-13,1526862,13
2015-11-13,1527084,7
2015-11-13,1542118,3
2015-11-13,1542793,31
2015-11-13,1542901,29
2015-11-13,1575384,25
2015-11-13,1575915,21
2015-11-13,1577509,5
2015-11-13,1626917,3
2015-11-13,1659190,3
2015-11-13,1660330,5
2015-11-13,1667401,7
2015-11-13,1677914,59
2015-11-13,1685853,17
2015-11-13,1688052,21
2015-11-13,1688077,9
2015-11-13,1694704,55
2015-11-13,1735204,3
2015-11-13,1757655,11
2015-11-13,1770763,3
2015-11-13,1812367,5
2015-11-13,1839430,3
2015-11-13,1840172,3
2015-11-13,1845683,7
2015-11-13,1871668,3
2015-11-13,1927956,3
2015-11-13,1983184,7
2015-11-13,1987848,5
2015-11-13,1995384,5
2015-11-13,2000263,7
2015-11-13,2022783,15
2015-11-13,2063633,5
2015-11-13,2145622,39
2015-11-13,2150546,5
2015-11-13,2178768,7
2015-11-13,2188751,5
2015-11-13,2189980,3
2015-11-13,2192941,9
2015-11-13,2197465,5
2015-11-13,2217701,5
2015-11-13,2325843,3
2015-11-13,2386825,3
2015-11-13,2405085,21
2015-11-13,2547561,39
2015-11-13,2685164,7
2015-11-13,2701241,3
2015-11-13,3019374,39
2015-11-13,3069166,3
2015-11-13,3115285,5
2015-11-13,3328128,3
2015-11-13,351661,101
2015-11-13,352934,39
2015-11-13,353719,15
2015-11-13,376630,15
2015-11-13,392426,111
2015-11-13,394209,5
2015-11-13,401156,85
2015-11-13,405110,89
2015-11-13,424248,39
2015-11-13,427497,67
2015-11-13,434059,39
2015-11-13,434336,3
2015-11-13,440993,13
2015-11-13,442850,5
2015-11-13,443364,19
2015-11-13,448227,43
2015-11-13,451841,49
2015-11-13,451932,43
2015-11-13,453345,49
2015-11-13,453399,75
2015-11-13,459432,11
2015-11-13,462197,25
2015-11-13,478371,33
2015-11-13,478541,13
2015-11-13,478799,13
2015-11-13,482488,25
2015-11-13,485127,5
2015-11-13,485507,31
2015-11-13,494836,13
2015-11-13,495313,57
2015-11-13,496978,31
2015-11-13,497954,3
2015-11-13,547848,27
2015-11-13,549488,33
2015-11-13,704566,5
2015-11-13,721379,5
2015-11-13,728689,3
2015-11-13,748694,3
2015-11-13,749218,7
2015-11-13,753070,3
2015-11-13,753169,7
2015-11-13,753208,11
2015-11-13,787080,15
2015-11-13,869751,37
2015-11-13,895973,3
2015-11-13,916149,3
2015-11-13,929284,37
2015-11-13,930495,7
2015-11-13,930642,3
2015-11-13,937663,11
2015-11-13,940839,3
2015-11-13,988350,29
2015-11-13,991212,37
2015-11-13,1008537,3
2015-11-13,1008816,9
2015-11-13,1014490,3
2015-11-13,1068810,15
2015-11-13,1071934,3
2015-11-13,1072635,19
2015-11-13,1126066,9
2015-11-13,1139367,57
2015-11-13,1206515,7
2015-11-13,1206544,17
2015-11-13,1206840,17
2015-11-13,1206920,5
2015-11-13,1207291,3
2015-11-13,1207866,5
2015-11-13,1235617,5
2015-11-13,1236678,23
2015-11-13,1238331,27
2015-11-13,1247747,5
2015-11-13,1284869,3
2015-11-13,1303109,3
2015-11-13,1318670,35
2015-11-13,1320455,3
2015-11-13,1340159,3
2015-11-13,1370824,3
2015-11-13,1384385,3
2015-11-13,1419445,7
2015-11-13,1507696,19
2015-11-13,1515109,77
2015-11-13,1520595,3
2015-11-13,1525524,3
2015-11-13,1525953,7
2015-11-13,1526623,17
2015-11-13,1526641,7
2015-11-13,1526823,19
2015-11-13,1542589,17
2015-11-13,1543830,5
2015-11-13,1559763,5
2015-11-13,1575919,11
2015-11-13,1618842,5
2015-11-13,1652536,7
2015-11-13,1659241,19
2015-11-13,1662974,5
2015-11-13,1665647,5
2015-11-13,1675970,9
2015-11-13,1677647,25
2015-11-13,1677898,17
2015-11-13,1678059,55
2015-11-13,1683533,9
2015-11-13,1730412,3
2015-11-13,1730985,3
2015-11-13,1735965,7
2015-11-13,1764215,3
2015-11-13,1766430,5
2015-11-13,1788758,61
2015-11-13,1795730,3
2015-11-13,1795959,3
2015-11-13,1796631,7
2015-11-13,1814796,3
2015-11-13,1816480,11
2015-11-13,1822113,5
2015-11-13,1831276,5
2015-11-13,1832042,17
2015-11-13,1845703,31
2015-11-13,1889124,7
2015-11-13,1889294,9
2015-11-13,1902733,3
2015-11-13,1949001,5
2015-11-13,1968626,19
2015-11-13,1995083,5
2015-11-13,2041164,29
2015-11-13,2069419,21
2015-11-13,2160304,5
2015-11-13,2164979,15
2015-11-13,2165485,13
2015-11-13,2193368,3
2015-11-13,2200384,3
2015-11-13,2205636,3
2015-11-13,2300838,33
2015-11-13,2324014,9
2015-11-13,2362770,15
2015-11-13,2370709,5
2015-11-13,2416730,63
2015-11-13,2714662,7
2015-11-13,2717158,15
2015-11-13,2731320,9
2015-11-13,2808272,3
2015-11-13,2972123,5
2015-11-13,3003439,7
2015-11-13,3018443,21
2015-11-13,3018700,3
2015-11-13,3071333,3
2015-11-13,3240297,15
2015-11-13,3284837,3
2015-11-13,3329949,3
2015-11-13,351642,87
2015-11-13,376673,31
2015-11-13,382789,5
2015-11-13,382884,83
2015-11-13,385765,49
2015-11-13,399307,71
2015-11-13,436130,25
2015-11-13,436187,53
2015-11-13,441291,19
2015-11-13,443793,17
2015-11-13,444549,13
2015-11-13,445115,7
2015-11-13,446299,43
2015-11-13,446493,65
2015-11-13,448029,65
2015-11-13,448674,11
2015-11-13,461483,7
2015-11-13,466319,3
2015-11-13,478580,17
2015-11-13,481889,43
2015-11-13,485637,3
2015-11-13,498607,49
2015-11-13,498644,27
2015-11-13,548928,29
2015-11-13,556193,9
2015-11-13,705325,3
2015-11-13,721880,43
2015-11-13,732458,11
2015-11-13,752649,7
2015-11-13,752724,3
2015-11-13,874429,35
2015-11-13,917961,25
2015-11-13,932969,3
2015-11-13,1006258,7
2015-11-13,1087593,67
2015-11-13,1158301,3
2015-11-13,1206246,77
2015-11-13,1206458,7
2015-11-13,1207130,17
2015-11-13,1207675,11
2015-11-13,1207843,25
2015-11-13,1218927,43
2015-11-13,1218968,7
2015-11-13,1227662,5
2015-11-13,1249340,3
2015-11-13,1253974,5
2015-11-13,1256151,3
2015-11-13,1311435,31
2015-11-13,1316533,3
2015-11-13,1323294,3
2015-11-13,1339965,5
2015-11-13,1374660,7
2015-11-13,1388618,3
2015-11-13,1389188,3
2015-11-13,1409609,3
2015-11-13,1444940,13
2015-11-13,1451923,9
2015-11-13,1487825,9
2015-11-13,1487979,13
2015-11-13,1494830,13
2015-11-13,1499435,7
2015-11-13,1525614,7
2015-11-13,1525804,23
2015-11-13,1526231,5
2015-11-13,1526531,9
2015-11-13,1526790,5
2015-11-13,1564978,3
2015-11-13,1575922,15
2015-11-13,1641443,3
2015-11-13,1656903,9
2015-11-13,1659913,7
2015-11-13,1667356,3
2015-11-13,1677592,85
2015-11-13,1677819,19
2015-11-13,1678077,39
2015-11-13,1678153,3
2015-11-13,1735624,9
2015-11-13,1747626,17
2015-11-13,1765716,3
2015-11-13,1768188,7
2015-11-13,1773153,3
2015-11-13,1814389,5
2015-11-13,1820740,7
2015-11-13,1831203,5
2015-11-13,1832686,63
2015-11-13,1839003,5
2015-11-13,1845690,15
2015-11-13,1858406,9
2015-11-13,1866127,3
2015-11-13,1989162,5
2015-11-13,2021651,35
2015-11-13,2066165,5
2015-11-13,2124634,3
2015-11-13,2126937,45
2015-11-13,2178153,5
2015-11-13,2188917,5
2015-11-13,2290527,3
2015-11-13,2341724,13
2015-11-13,2371859,3
2015-11-13,2373499,29
2015-11-13,2385751,27
2015-11-13,2690179,5
